undefined;0.3574252580888665;0.0004293791744665069
undefined;0.37523911958771167;0.000604359535333239
undefined;0.39238759754751396;0.0005052567050397621
undefined;0.4087059339239431;0.0004934137954659377
undefined;0.4247007158327949;0.0005245267897225843
undefined;0.44024441080388527;0.0005618136724306436
undefined;0.4555548455482129;0.00037027861068134423
undefined;0.47098585862500286;0.0006174207808603258
undefined;0.48562891000987224;0.0002352371125460999
undefined;0.5017972907145716;0.0008493746262830973
undefined;0.5164450792333073;0.0005275487661837808
undefined;0.5330081306331919;0.0009012643744759263
undefined;0.549979950473402;0.0017192337688858726
undefined;0.5667476333896552;0.0011714756966545064
undefined;0.5893824069145174;0.0015731099740859621
undefined;0.6097800977382997;0.0011255668916315574
undefined;0.6446723885061256;0.0039061945859769805
undefined;0.686143477090179;0.005532161677893531
