undefined;0.09999499321284824;0.00008276730235804905
undefined;0.15046586917127264;0.00012388900172131183
undefined;0.18871417574464508;0.00021317221656363684
undefined;0.2197755080565745;0.0003215208000412551
undefined;0.24580617907496652;0.000309476035390463
undefined;0.2689476945057963;0.0002433062628547567
undefined;0.28865264641030713;0.00036653001634767896
undefined;0.3062714210890047;0.0003709105751264229
undefined;0.3227044605945103;0.0005639144932143665
undefined;0.3366561542434968;0.0002896198533675192
undefined;0.3496582857093891;0.0006597505008807123
undefined;0.36188228028423414;0.0006000423663643331
undefined;0.3726157284548713;0.000770879486849664
undefined;0.3833723072012122;0.00041082827917308305
undefined;0.3925972503770021;0.0004710291046198568
undefined;0.4019826766210347;0.0006388212803549167
undefined;0.4099909044844757;0.0007271856864203658
undefined;0.4178684624945119;0.0006535106471279132
undefined;0.4250807063987422;0.0010322118311649993
undefined;0.43185712190471753;0.0007697312079683832
undefined;0.4381657923335093;0.0010043783904597893
undefined;0.4444958147225285;0.0004944448600810906
undefined;0.4505445451056695;0.0004288565859402071
undefined;0.45521755478226317;0.000687889793707584
undefined;0.4613570024469881;0.0012081292123996652
undefined;0.4661847833070943;0.0010004121043982695
undefined;0.47111142466119993;0.0006030209553088774
undefined;0.4745118752351165;0.0006648872040075984
undefined;0.477913984039876;0.0013012609732532823
undefined;0.4822694586316635;0.001318216296241738
undefined;0.48721594771916515;0.0010501389843288302
undefined;0.49023602396353433;0.0010387224287445756
undefined;0.49387680812784057;0.0011846163079257956
undefined;0.49762473750645875;0.0004499014379312691
undefined;0.5017009045973795;0.0011391621358884864
undefined;0.5045343332658131;0.0009531060093745096
undefined;0.5073739432323908;0.0004525284124112403
undefined;0.5105170944839447;0.0015557371579459508
undefined;0.5133925902594055;0.001521800326201162
undefined;0.5175533877750483;0.0017655351876228124
undefined;0.5189317438174774;0.000598119986059022
undefined;0.5202941346325005;0.0019947035878493825
undefined;0.5232020513213087;0.001313876387319941
undefined;0.5248814852591579;0.0010718470935116293
undefined;0.5274128186992246;0.0013796370195260422
undefined;0.5305101279889597;0.0015541826990373485
undefined;0.5330180305263305;0.0022424110836261756
undefined;0.534936738585319;0.0009342534830724022
undefined;0.5368545387301471;0.0009239528377531504
undefined;0.5377785983089203;0.001078124999639416
undefined;0.5393321463939239;0.00171043739303389
undefined;0.5422171925466501;0.002868200121829936
undefined;0.5442731755886409;0.0025746763684138924
undefined;0.5457412867982729;0.0013392751123878217
undefined;0.5480072241619351;0.001935827343427574
undefined;0.5497905732403087;0.0019262727771941354
undefined;0.5535736904951556;0.0007195674271159051
undefined;0.5525913157459632;0.0010643625892454087
undefined;0.5563391104280805;0.0018016458648028254
undefined;0.5564411469984398;0.0018810573822099612
undefined;0.5580706290909492;0.0019363212412476694
undefined;0.5578454658445533;0.001742560171754752
undefined;0.561353810144619;0.003101343258266802
undefined;0.563654877052751;0.0015443582142254295
