100000;0.5504649971411802;0.000948087902605677
110000;0.5534254801165774;0.0016267405725647161
120000;0.5581096972411674;0.0009871091859287855
130000;0.5613751047482477;0.0010204680422425648
140000;0.563666722177183;0.0008681546096697999
150000;0.5677695467168669;0.001494095279071631
160000;0.5701746012968998;0.0012691229919963901
170000;0.5722061628876484;0.000315050109799856
180000;0.5754885542019852;0.0017842207104079384
190000;0.5770832969104387;0.0008593517986237189
200000;0.5803552941270071;0.0008853617911892553
210000;0.5811835339225505;0.001030926228491654
220000;0.5832109539585482;0.0015476825928050588
230000;0.584312508499163;0.0018051178503844978
240000;0.5870150925158197;0.0005267838049087249
250000;0.5875472721042058;0.0005922665687687064
